listing_id,title,condition,price,shipping,seller_name,seller_feedback_pct,seller_feedback_count,product_stars,product_ratings_count,location,page
127412818779,iphone 11 Black 64gb Unlocked,Pre-Owned,C $250.00,+C $20.00 shipping,sabrinkhel-0,0,33,4.5,50,,3
146898151138,"Apple iPhone 11 128GB Unlocked 6.1"" - (Black) A2111 w/1 Year Warranty",Good - Refurbished,C $275.48,+C $100.96 shipping,tekdeals,99.9,81700,4.5,90,United States,3
285596947165,Apple iPhone X 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $205.89,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.5,229,United States,3
277966233376,Apple iPhone 11 - 64 GB - Purple (Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $242.75,+C $92.57 shipping,tech-hobbies,99.7,10400,5.0,8,United States,3
187352655444,Apple iPhone 12 | 12 mini - 64GB 128GB 256GB - Unlocked T-Mobile AT&T - Good,Good - Refurbished,C $191.64,+C $80.83 shipping,ideal-mobile,99.7,9100,4.5,45,United States,3
285598070672,Apple iPhone 12 Pro Max 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $525.39,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.5,16,United States,3
188135044142,Apple iPhone X A1901 256 GB iOS 16.7.11 AT&T Only ( Wi-Fi + 4G ) For Parts,Parts Only,C $92.29,+C $37.74 shipping,harddrivesonly,99.8,37400,5.0,110,United States,3
318551843492,iphone 12 mini unlocked 64gb  Lot Of 6,Parts Only,C $781.00,+C $81.12 shipping,masterj_5112,97.5,116,4.5,23,United States,3
188216347942,Apple iPhone 12 Mini A2176 64 GB iOS 26.3.1 AT&T Only (Wi-Fi + 5G),Pre-Owned,C $198.79,+C $37.74 shipping,harddrivesonly,99.8,37400,,,United States,3
236468721470,(Good) - Apple iPhone 11 256GB Smartphone - White - Unlocked,Pre-Owned,C $379.99,Free shipping,dhaliwalcellcare,100,34,,,,3
186882140300,Apple iPhone 12 | 12 mini 64GB | 128GB | 256GB - Unlocked T-Mobile Verizon AT&T,Excellent - Refurbished,C $229.97,+C $89.63 shipping,ideal-mobile,99.7,9100,4.5,19,United States,3
157864857714,iPhone 12 Mini 64GB Black Unlocked - *READ*,Parts Only,C $101.32,+C $69.51 shipping,wise_smartphones,99.8,402,4.5,54,United States,3
277322363705,Apple iPhone 12 | 12 Pro | 12 Pro Max | 12 mini - Unlocked AT&T T-Mobile Verizon,Very Good - Refurbished,C $191.64,+C $85.23 shipping,tech-hobbies,99.7,10400,4.5,54,United States,3
287243098111,Apple iPhone 17e 256GB Unlocked Excellent Condition - All Colors,Excellent - Refurbished,C $894.59,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,,,United States,3
276563888263,Apple iPhone 12 | 12 mini 64GB | 128GB | 256GB - Unlocked AT&T Verizon T-Mobile,New (Other),C $191.64,+C $80.83 shipping,tech-hobbies,99.7,10400,4.5,54,United States,3
177667446919,iPhone 11 Pro Max 256 GB Unlocked Space-Grey Like New Condition,Excellent - Refurbished,C $539.00,Free shipping,orchardsmartphones,96.7,680,5.0,78,,3
318325406278,Apple iPhone X 64GB Silver – Factory Sealed Since 2017 – Rare Collectible – AT&T,Brand New,"C $1,688.38",+C $79.52 shipping,my.187,100,177,5.0,94,United States,3
227298509439,Apple iPhone 11 - 64 GB - White Unlocked New with iOS 15.4,Brand New,C $425.63,+C $134.63 shipping,vvsalesinc,99.1,6400,5.0,4,United States,3
398146628839,Vtg Apple iPhone 4s 16GB White Verizon Factory Reset IOS W/ Sim Card Very Good,Pre-Owned,C $42.59,+C $271.62 shipping,familiarrelics,100,692,4.5,99,United States,3
236692696707,Apple iPhone 11 Pro Max - 64GB - Midnight Green 100% Battery A2161 (CDMA + GSM),New (Other),C $701.47,+C $76.04 shipping,neotail,99.3,1500,,,United States,3
188529976089,Apple iPhone 11 Pro Max A2161 256GB Choose Color Carrier Very Good Refurbished,Very Good - Refurbished,C $347.69,+C $108.94 shipping,reupstock,99.7,9000,5.0,78,United States,3
127753910781,Apple iPhone 11 Pro Max  (Unlocked) 64/256/512GB - Matte Gold - Smartphone,Pre-Owned,C $241.40,+C $5.68 shipping,myphone2016,99.8,1000,5.0,3,China,3
275621347165,Apple iPhone X | XR | XS | XS Max - 64GB 128GB 256GB - Verizon GSM Unlocked AT&T,New (Other),C $161.81,+C $67.66 shipping,tech-hobbies,99.7,10400,5.0,29,United States,3
376969343580,Apple iPhone 4 iOS6 And iPad 2 64gb iOS 5/Vintage/ Original/ Classic/ No Jailbk,Parts Only,C $568.00,+C $39.26 shipping,bestleatherntech,100,129,4.5,108,United States,3
397332308874,Apple iPhone 4- 16 GB - Black (best guess),Parts Only,C $12.07,+C $59.17 shipping,do-277627,100,124,4.5,441,United States,3
188462711803,Apple IPHONE 11 A2111 64GB iOS 26.3.1 At&t Only (Wi-Fi + 4G),Pre-Owned,C $221.68,Free shipping,harddrivesonly,99.8,37400,,,United States,3
127815560862,Apple iPhone 11 Pro 64GB Green (Unlocked) - Read Seller Notes,Good - Refurbished,C $221.52,+C $87.69 shipping,flpanther12,99.8,8800,4.5,3,United States,3
317664460256,Apple iPhone 11 Pro Max 64GB – Matte Silver (Unlocked) OG Box Bundle WORKING,Pre-Owned,C $285.41,+C $69.65 shipping,i.boom.streetware,99.4,14400,,,United States,3
294663943405,Open Box Apple iPhone 11 Pro - 256GB - Silver (AT&T) A2160 (CDMA + GSM),New (Other),C $937.20,+C $248.19 shipping,jkedirect,100,2200,3.0,2,United States,3
366522381207,Apple iPhone 12 Pro Max - 128 GB - Pacific Blue (Unlocked),Pre-Owned,C $425.99,+C $35.49 shipping,adamh_35,0,0,3.5,12,Malaysia,3
396244514214,Unlocked iPhone 11 256 GB Very Good Condition,Pre-Owned,C $426.00,+C $39.26 shipping,vicnik-90,100,66,5.0,8,United States,3
267641065684,Apple iPhone 8 Plus 64GB Space Gray T-Mobile A1897 iOS 11 New Sealed,Brand New,C $610.59,+C $178.03 shipping,locknkey2003,99.8,5300,4.5,148,United States,3
257261440943,New Apple iPhone 11 All Colours 64GB/128GB/256GB Unlocked Iphone 11 Smartphone,Brand New,C $438.54,Free shipping,creatlife,96.1,205,3.5,2,China,3
227239862084,iPhone 11 Pro Max 256gb (Unlocked),Pre-Owned,C $355.00,+C $14.19 shipping,andgro62,0,6,5.0,24,United States,3
377052519161,iPhone. X READ DESCRIPTION,Parts Only,C $92.30,+C $26.24 shipping,bohho-17,100,109,5.0,29,United States,3
318188171149,iPhone 8 Plus 64 Go - Gris Sidéral - Débloqué,Excellent - Refurbished,C $241.48,+C $16.24 shipping,uhtech,100,1900,,,France,3
317144059404,Apple/iPhone/11/Black/64GB/storage Capacity.. With/IC/ For/Part..,Parts Only,C $99.39,+C $86.25 shipping,all-4sale-25,100,1000,,,United States,3
800203800420,Apple iPhone 11 Pro Max A2161 64GB Choose Color Carrier Very Good Refurbished,Very Good - Refurbished,C $290.89,+C $95.88 shipping,reupstock,99.7,9000,5.0,82,United States,3
227403344515,Apple iPhone X 64GB/256GB Silver Space Gray Factory Unlocked Dual SIM Free Ship,Pre-Owned,C $181.76,Free shipping,y5151119,0,0,5.0,29,China,3
276265324454,Apple iPhone 11 Pro - 64GB - Unlocked - Gray - Very Good,Very Good - Refurbished,C $282.58,+C $101.73 shipping,buybackboss,99.6,35700,4.0,13,United States,3
176484865743,Apple iPhone 12 mini A2176 Unlocked 64GB Blue Good,Good - Refurbished,C $217.25,"Free Shipping, Free 30 Day Returns",yywirelesss,99.5,195400,4.5,45,United States,3
256723327365,Apple iPhone SE (2020) Fully Unlocked 64GB - Black - Good Condition,Good - Refurbished,C $123.33,+C $65.11 shipping,breedproducts,98.7,158900,5.0,38,United States,3
196205194312,Apple iPhone X 64GB 256GB Factory Unlocked AT&T T-mobile Verizon Good,Good - Refurbished,C $170.39,+C $81.68 shipping,sami809,99.3,271400,4.5,229,United States,3
307007655644,Lot Of Iphones And Ipads. (All Locked) read description,Pre-Owned,C $120.70,+C $93.63 shipping,brocsthrifthing,99,195,,,United States,3
358667415627,"Apple iPhone 11 128GB Unlocked 6.1"" (Purple) A2111 - w/1 Year Warranty",Very Good - Refurbished,C $298.19,+C $106.17 shipping,tekdeals,99.9,81700,4.5,39,United States,3
397840234141,Apple iPhone 11 128GB White ONLY BOX,Pre-Owned,C $20.24,+C $71.33 shipping,besthelpers,99.7,1200,,,United States,3
287105060729,Apple iPhone 11 Pro (Tracfone/Straight Talk Only) 256GB Midnight Green (Good),Good - Refurbished,C $265.53,+C $97.81 shipping,wireless-source,97.5,23000,,,United States,3
157991080217,Apple iPhone 12 mini 128GB A2176 White (Unlocked) FAIR - Fully Functional,Pre-Owned,C $194.54,+C $69.51 shipping,wise_smartphones,99.8,402,,,United States,3
397864232847,APPLE iPhone 8 Plus 64 Go OR -  Batterie neuve - État correct,Good - Refurbished,C $225.74,+C $16.24 shipping,aubertech,100,126,,,France,3
277837513025,Apple iPhone X - 256 GB - Space Gray (GSM Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $202.28,+C $83.27 shipping,tech-hobbies,99.7,10400,4.5,229,United States,3
146897889858,"Apple iPhone 11 64GB Unlocked 6.1"" - (White) A2111 w/1 Year Warranty",Good - Refurbished,C $221.56,+C $88.55 shipping,tekdeals,99.9,81700,5.0,4,United States,3
227203223899,"Apple iPhone 11 Pro Max  64GB  XFINITY LOCKED 6.5"" Smartphone - GOOD",Good - Refurbished,C $232.88,+C $90.30 shipping,mobile_tek_usa,99.2,19400,,,United States,3
147086663993,Apple iPhone X 64GB - Fully Unlocked - Open Box,New (Other),C $310.98,+C $120.57 shipping,jgonlinesellersllc2,97.5,430,4.5,161,United States,3
317301873221,iPhone 8 64 Go - Gris Sidéral - Débloqué - Avec Touch ID,Pre-Owned,C $186.77,+C $16.24 shipping,uhtech,100,1900,,,France,3
397416992883,Apple iPhone 3G - 8GB - Black (Rogers) (CA) Tested - Working,Pre-Owned,C $48.55,+C $18.00 shipping,pumatechs,98.9,102,,,,3
317392697014,iPhone 11 Pro Max 64 Go - Bon état - Gris sidéral - Sans Face ID - Débloqué,Pre-Owned,C $357.28,+C $16.24 shipping,uhtech,100,1900,,,France,3
285596982398,Apple iPhone 11 Pro 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $354.99,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,,,United States,3
136752942061,Apple iPhone 8 64GB White - A1863 - Broken Screen As Is - PARTS,Parts Only,C $44.98,+C $15.63 shipping,olivers-outlet,99.5,1400,4.5,260,,3
407033240459,99%N ew Apple iPhone 12 Pro Max 128GB/256GB Unlocked Good Condition - All Colors,Pre-Owned,C $556.40,Free shipping,easybuy_global,0,0,3.5,12,China,3
257534611378,Lot of 11 Apple iPhone 11,Parts Only,"C $1,348.99",+C $388.95 shipping,stellarserviceohio,99.7,13200,,,United States,3
198456070482,Apple iPhone 8 (Fair Condition) - (Unlocked),Pre-Owned,C $109.33,+C $47.19 shipping,e-diedrecycling,99.8,2200,4.5,260,United States,3
407007234063,Apple iPhone 4 - 8GB 16GB 32GB - All Colors - Unlocked  Good Working,Pre-Owned,C $42.60,+C $5.68 shipping,didamobile,100,1,,,China,3
277989695211,Apple iPhone 17e - Verizon - 256GB - Black - Excellent,Excellent - Refurbished,C $697.22,+C $197.96 shipping,buybackboss,99.6,35700,,,United States,3
186035177804,Apple iPhone X | XR | XS | XS Max - 64GB 128GB 256GB - Verizon GSM Unlocked AT&T,New (Other),C $170.33,+C $76.33 shipping,ideal-mobile,99.7,9100,4.5,229,United States,3
206354586696,Apple iPhone 12 Mini - 128GB - Fully Unlocked - EXCELLENT Condition,Excellent - Refurbished,C $266.95,+C $98.14 shipping,techchrome,99.6,1500,4.5,15,United States,3
375699113690,"Apple iPhone 11 Pro, Pro Max Unlocked 64GB 256GB 512GBSmartphone Used",Pre-Owned,C $587.65,Free shipping,japanseller2,99.1,1000,,,Japan,3
168444533539,"Apple iPhone 12 Mini 256GB, Green - Factory Unlocked Very Good",Very Good - Refurbished,C $269.80,+C $98.79 shipping,savaydeals,99.9,18100,5.0,6,United States,3
327090910852,APPLE IPHONE 17E - 256GB (FACTORY UNLOCKED) ✅PHYSICAL SIM TRAY ✅ A3634 ❖SEALED❖,Brand New,"C $1,046.47",+C $270.87 shipping,santamonicawireless,99.3,41000,,,United States,3
227408558374,Apple iPhone 12 Pro Max 128GB-256GB Factory Unlocked Very Good 5G Clean IMEI,Pre-Owned,C $558.07,Free shipping,worthphone,0,0,,,China,3
137059805071,Apple iPhone 8 - 64GB Silver (Unlocked) - A1863 - Factory Sealed CPO,Brand New,C $426.00,+C $149.24 shipping,strg.treasure,100,77,4.5,122,United States,3
136510165190,Apple iPhone 11 – Cracked Screen & Back – Untested – Parts Only Lot (14),Parts Only,C $78.79,+C $34.49 shipping,ylrgoods,98.9,4700,,,Australia,3
137300215700,Apple iPhone 8 - 64 GB - Red - Unlocked - Used Excellent Condition,Pre-Owned,C $179.99,Free shipping,204wireless,100,22,5.0,70,,3
198380931512,Apple iPhone 5 - 16GB - White & Silver Running iOS 6.1.4 Rare  (Unlocked) A1429,Pre-Owned,C $278.26,+C $24.29 shipping,kronos_73,100,176,5.0,1,Australia,3
336649118730,Apple iPhone 12 Pro Max - 128GB - AT&T Only - Gold - Fair Condition READ,Pre-Owned,C $305.23,+C $223.04 shipping,815_electronics_buyback,99.8,10800,5.0,4,United States,3
285593181115,Apple iPhone 8 64GB Unlocked Excellent Condition - All Colors,Excellent - Refurbished,C $170.39,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,5.0,198,United States,3
800203802437,Apple iPhone 11 Pro A2160 512GB Choose Color Carrier Good Refurbished,Good - Refurbished,C $297.99,+C $95.88 shipping,reupstock,99.7,9000,4.5,10,United States,3
327194405657,APPLE IPHONE 17E - 256GB (FACTORY UNLOCKED) ✅NEVER ACTIVATED ✅ A3575 ❖SEALED❖,Brand New,C $894.53,+C $235.92 shipping,santamonicawireless,99.3,41000,,,United States,3
223759177909,Apple iPhone 11 - 256GB - Green (Unlocked) A2111 (CDMA + GSM),Brand New,"C $2,200.99",+C $571.89 shipping,product363,100,1600,5.0,8,United States,3
326722025685,Apple iPhone 11 Pro Max 64/256/512GB Unlocked - Refurbished B Grade,Very Good - Refurbished,C $383.39,+C $125.77 shipping,electronicdea1s,99.2,39500,,,United States,3
286883233319,Apple iPhone 11 Pro A2160 (Fully Unlocked) 256GB Space Gray (Excellent),Excellent - Refurbished,C $360.67,+C $119.69 shipping,wireless-source,97.5,23000,5.0,3,United States,3
296096327505,Apple iPhone 11 Pro Max 256GB Unlocked Good Condition - All Colors,Good - Refurbished,C $369.19,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.0,8,United States,3
227413081019,Apple iPhone 11 64GB/128GB Factory Unlocked Random Color Fast Shipping,Pre-Owned,C $184.60,Apple iPhone 11 64GB/128GB Factory Unlocked Random Color Fast Shipping,y5151119,0,0,,,China,3
315765666245,iPhone 8 Plus 64 Go - Gris Sidéral - Débloqué - Sans Touch ID,Pre-Owned,C $188.37,+C $16.24 shipping,uhtech,100,1900,,,France,3
188226534854,iphone 11 pro max 256gb unlocked used,Pre-Owned,C $353.58,+C $11.77 shipping,topdealsmarketplace,0,26,5.0,78,United States,3
276563888291,Apple iPhone 12 | 12 mini 64GB | 128GB | 256GB - Unlocked AT&T T-Mobile Verizon,Excellent - Refurbished,C $229.97,+C $89.63 shipping,tech-hobbies,99.7,10400,4.5,54,United States,3
177667447045,iPhone 11 Pro Max 256 GB Unlocked Gold Like New Condition,Excellent - Refurbished,C $539.00,Free shipping,orchardsmartphones,96.7,680,5.0,49,,3
398088675815,iPhone 4S 16GB With Box,New (Other),C $70.99,+C $64.17 shipping,the-nifty-night,99.8,516,4.5,229,United States,3
366466631581,Apple iPhone 3G (2nd) Unlocked  8GB/16GB Smartphone Good for Collection Tested,Pre-Owned,C $58.55,+C $4.26 shipping,mywa2737,100,5,4.0,29,Hong Kong,3
297315807844,Iphone 11 NEW!!,Brand New,C $355.00,+C $35.06 shipping,farbatf0,0,0,,,United States,3
317218843663,Bought in Switzerland - Apple iPhone 11 - 128 GB - Black (Unlocked),Pre-Owned,C $305.30,+C $89.46 shipping,rafsztander0,100,6,4.5,90,Switzerland,3
204528576255,Apple iPhone 11 - 64GB - AT&T - All Colors - Bundle - Good,Good - Refurbished,C $326.39,+C $111.81 shipping,eazytrade84,99.8,119800,,,United States,3
277978817675,Brand New Sealed Latest 2026 Apple iPhone 17e - 256GB - Black (AT&T Cricket),Brand New,C $779.58,+C $209.48 shipping,samcomputerusa,100,6400,,,United States,3
256267124102,Apple iPhone X - 256GB - Silver (AT&T) A1901,Pre-Owned,C $241.33,+C $66.68 shipping,whitediamondwipers,99.8,5900,5.0,110,United States,3
306873968558,Excellent A+ 9/10 Apple iPhone 12 Mini A2176 -AT&T Only- Choose Color & Carrier,Excellent - Refurbished,C $239.98,+C $91.93 shipping,backspac3,99.9,3900,,,United States,3
318179020527,APPLE iPhone 11 128 Go Rouge Reconditionné,Good - Refurbished,C $292.17,+C $12.99 shipping,zesmartrecycle,97.9,426,4.0,1,France,3
366256247185,"Apple iPhone 11 Unlock 64GB, Black AT&T Exclusive , Sell As-is, good condition.",Pre-Owned,C $205.90,+C $39.26 shipping,benjth_31,100,26,5.0,36,United States,3
305418104008,iPhone 4S And Hahnel Mk100 Microphone Tested And Working,Pre-Owned,C $34.99,+C $23.41 shipping,sandavintage,100,840,4.5,5,,3
227286130491,iPhone 11,Brand New,C $355.00,+C $87.42 shipping,ikephones,100,10,,,United States,3
158049003188,Apple iPhone 11 A2111 64GB Metro Black Good Refurbished,Good - Refurbished,C $170.19,+C $76.74 shipping,reupstock,99.7,9000,5.0,7,United States,3
366315274928,Apple Smartphone iPhone 11 64GB LIKE NEW Network Unlocked AU Stock Black,Pre-Owned,C $254.46,+C $68.97 shipping,jkingdom007,100,694,5.0,2,Australia,3
137441015157,Full working Unlocked Original Apple iPhone 3G 8- 16GB White Black Classic Gift,Pre-Owned,C $84.60,Free shipping,yequmobile,0,0,4.0,29,China,3
178088629627,Apple iPhone 4 Unlocked iOS7  White Black 8GB 16GB 32GB Tested and Function well,Pre-Owned,C $42.60,+C $4.26 shipping,hongkongmywangelectron_0,100,129,4.5,109,China,3
285598072917,Apple iPhone 12 Pro Max 512GB Unlocked Good Condition - All Colors,Good - Refurbished,C $525.39,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.5,10,United States,3
296096284240,Apple iPhone 8 Plus 256GB Unlocked Good Condition - All Colors,Good - Refurbished,C $163.29,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,5.0,112,United States,3
397767727938,"90% N E W Apple iPhone X - 256GB 5.8"" 12MP Random color",Pre-Owned,C $150.07,Free shipping,sellpc24,96.2,197,,,China,3
137079611163,Apple iPhone 11 – Cracked Screen & Back – Untested – Parts Only Lot (2),Parts Only,C $78.79,+C $34.49 shipping,ylrgoods,98.9,4700,,,Australia,3
366516949558,Apple iPhone 11 Pro Max - 256GB - Midnight Green (Unlocked) A2218 (CDMA + GSM),Pre-Owned,C $442.48,+C $24.29 shipping,shamikkasu0,100,126,,,Australia,3
355287547017,Apple iPhone 11 Pro Max - 64GB - Midnight Green (Unlocked) A2161 (CDMA + GSM)...,Pre-Owned,C $424.00,Free shipping,maryamba-63,0,1,,,,3
396469833126,iphone 11 Black 64GB Unlocked,Pre-Owned,C $250.00,+C $12.00 shipping,r.h.technologies,0,0,,,,3
335838481766,Apple iPhone 11 Pro Max A2161 Space Gray Touchscreen iOS Smartphone 64GB,Pre-Owned,C $922.99,+C $242.47 shipping,missouri-liquidation,99.3,54400,,,United States,3
285598040258,Apple iPhone 12 mini 64GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $227.19,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.5,54,United States,3
404426713964,Apple Iphone 4S AT&T smartphone MC922LL/A cell phone smart ATT adult owned,Pre-Owned,C $137.58,+C $37.63 shipping,elisasa2zshop,100,56600,4.5,346,United States,3
257580703937,Lot of 11 Apple iPhone 11 Damaged Screen/Display,Parts Only,C $468.59,+C $173.48 shipping,stellarserviceohio,99.7,13200,,,United States,3
357826802303,For iPhone 11 Pro Case Military Grade Protection Cover Armor+Screen Protector,Brand New,C $24.78,+C $42.44 shipping,hamina-71,99.8,1100,,,United States,3
126908768226,Apple iPhone X A11 Bionic chip with 64-bit architecture,Excellent - Refurbished,C $184.53,+C $79.18 shipping,thewhizcellsllc,99.3,25900,5.0,29,United States,3
188591398031,Apple iPhone 11 A2111 64GB Boost Mobile Green Good Refurbished,Good - Refurbished,C $170.19,+C $76.74 shipping,reupstock,99.7,9000,,,United States,3
146674852346,Apple iPhone 11 Pro 5.8'' Unlocked 64 GB - Gold - Renewed by Apple,Excellent - Refurbished,C $326.60,+C $111.85 shipping,thephoneguys-outlet,99.2,6100,,,United States,3
157986408020,90%N ew Apple iPhone 4/4s 8/16/32/64GB Factory UNlocked Black/White Rare ios6,Pre-Owned,C $46.85,Free shipping,jane-globalelectronic,100,2,4.5,229,China,3
275722499900,Apple iPhone 12 mini - 64GB 128GB 256GB - All Colors - Excellent Condition,Excellent - Refurbished,C $247.08,+C $93.56 shipping,buybackboss,99.6,35700,4.5,19,United States,3
277779675612,Apple iPhone 12 mini - 64 GB - Blue (Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $210.80,+C $86.08 shipping,tech-hobbies,99.7,10400,4.5,45,United States,3
175333394408,iPhone 11 64 GB Unlocked White Like New Condition,Excellent - Refurbished,C $329.00,Free shipping,orchardsmartphones,96.7,680,5.0,4,,3
397203877744,APPLE iPhone 8 Plus 64 Go Gris Sideral -  Batterie neuve - État correct,Good - Refurbished,C $225.74,+C $16.24 shipping,aubertech,100,126,,,France,3
396853396370,Apple iPhone 11 Pro - 64 GB - Black (Unlocked) (CA),Pre-Owned,C $450.00,+C $18.00 shipping,mon_2346,0,0,,,,3
335806900712,Apple iPhone 8 64GB Unlocked A1905 (GSM) - Gold - New Battery 100% Capacity,Pre-Owned,C $164.95,+C $24.05 shipping,g5brar,100,136,5.0,198,,3
146017761741,"Apple iPhone X - 64 GB - Silver (Unlocked) *Open Box, Excellent Near Flawless",New (Other),C $283.99,+C $102.91 shipping,reliantcellular,99.1,4600,4.5,161,United States,3
176012441390,Apple iPhone 11 Pro - 256GB - AT&T - All Colors - Bundle - Very Good,Very Good - Refurbished,C $439.99,+C $142.06 shipping,eazytrade84,99.8,119800,,,United States,3
398133042357,Apple iPhone 17e - 256 GB - White (AT&T),New (Other),C $624.80,+C $181.31 shipping,katplun49,100,287,,,United States,3
256267594135,Apple iPhone 7 32GB Smartphone Black A1778 (AT&T),Pre-Owned,C $78.10,+C $66.68 shipping,whitediamondwipers,99.8,5900,5.0,235,United States,3
147147262454,Apple iPhone 8 64GB 128GB 256GB Unlocked AT&T T-Mobile Verizon - Good Condition,Good - Refurbished,C $106.49,+C $72.66 shipping,powerup_express,99.8,5300,4.5,260,United States,3
276217818724,Apple iPhone 12 Pro Max 128GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $496.99,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,4.5,45,United States,3
285597000792,Apple iPhone 11 Pro Max 256GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $425.99,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,5.0,24,United States,3
335956390086,Apple iPhone 8 64GB Unlocked A1905 (GSM) - Gold - New Battery 100% Capacity,Pre-Owned,C $154.95,+C $24.05 shipping,g5brar,100,136,5.0,198,,3
158048999007,Apple iPhone 11 Pro Max A2161 64GB Cricket Gold Good Refurbished,Good - Refurbished,C $241.19,+C $93.07 shipping,reupstock,99.7,9000,5.0,1,United States,3
167339345383,New 2026 Apple - iPhone 17e A3575 USA eSIM Unlocked,Brand New,C $993.99,+C $266.21 shipping,shashanksaxena92,100,5200,,,United States,3
186150706242,Apple iPhone 11 - 64GB 128GB 256GB - AT&T - All Colors - Bundle - Good,Good - Refurbished,C $368.99,FREE SHIPPING + FREE RETURNS + 1 YEAR WARRANTY,eazytrade84,99.8,119800,5.0,4,United States,3
177796827746,iPhone 11 Not Working/PARTS ONLY,Parts Only,C $110.00,+C $20.00 shipping,joelly-45,0,1,4.5,50,,3
204743712067,Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM) (CA),Pre-Owned,C $350.00,Free shipping,codec_24,0,3,4.5,50,,3
227363215715,Apple iPhone 11 Pro Max 256GB MWHM2X/A Midnight Green Unlocked 6.5 inch Display,Pre-Owned,C $393.21,+C $58.78 shipping,cashaway1,99,17800,,,Australia,3
389882871354,Apple iPhone 6 A1586 White And Black PARTS And Repair - Does Not Power On,Parts Only,C $35.48,+C $29.56 shipping,videoark,99.5,4900,,,Australia,3
186882150065,Apple iPhone 12 mini - 64 GB | 128GB | 256GB - Unlocked Smartphone - Excellent,Excellent - Refurbished,C $229.97,+C $89.63 shipping,ideal-mobile,99.7,9100,4.5,45,United States,3
204529670545,Apple iPhone 11 Pro - 64GB 256GB - AT&T - All Colors - Good,Good - Refurbished,C $411.59,+C $142.06 shipping,eazytrade84,99.8,119800,,,United States,3
358105601825,For iPhone 11 Pro Max Case Case with  Screen Protec Slide Camera Cover PC Red,Brand New,C $41.15,+C $46.21 shipping,hamina-71,99.8,1100,,,United States,3
316097716768,iPhone 8 256 Go - Argent - Débloqué Avec Touch ID,Pre-Owned,C $276.07,+C $16.24 shipping,uhtech,100,1900,,,France,3
404845116731,full working Unlocked Original Apple iPhone 3G - 16GB - white black (GSM) IOS3,Pre-Owned,C $72.56,+C $8.52 shipping,unlocked-mobile,98.1,652,4.0,29,China,3
157493788945,iPhone 11,Open Box,C $476.90,Free shipping,ar-915420,0,0,,,,3
276812087214,Apple iPhone 11 - 64 GB - Black - Used - Good (Unlocked) (CA),Pre-Owned,C $425.00,+C $24.05 shipping,linkitupcellular,100,750,4.5,50,,3
335839052444,Apple iPhone 8 128GB Unlocked A1905 GSM - Space Gray - 97% Battery Capacity,Pre-Owned,C $159.95,+C $24.05 shipping,g5brar,100,136,5.0,17,,3
134777773445,Apple iPhone 11 64GB Black LTE Cellular AT&T MM6C3LL/A,Good - Refurbished,C $183.18,+C $78.87 shipping,vipoutlet,96.8,841500,,,United States,3
373285428193,Apple iphone X 64GB A1865 GRAY UNLOCKED GOOD WORKING CONDITION READ DESCRIPTION,Pre-Owned,C $325.18,+C $49.70 shipping,ozauctionsrus,100,7300,5.0,29,Australia,3
206354593107,Apple iPhone 12 Mini - 128GB - Fully Unlocked - VERY GOOD Condition,Very Good - Refurbished,C $248.49,+C $93.89 shipping,techchrome,99.6,1500,5.0,31,United States,3
398140288793,Apple iPhone 17e - Model A3575 - 256GB - PINK - T-MOBILE,New (Other),C $646.10,+C $195.25 shipping,kprojectcorp,98.6,285,,,United States,3
278145600141,Apple iPhone 12 Pro Max 256GB Silver AT&T A2342 iOS 12 New Sealed *READ WELL!*,Brand New,"C $1,135.99",+C $293.91 shipping,locknkey2003,99.8,5300,5.0,1,United States,3
227416479604,* RARE* iPhone 11 Pro iOS 16 - 512GB - ORIG. BOX - (UNLOCKED) - GREAT CONDITION,Pre-Owned,C $497.00,+C $41.25 shipping,shapeshift.customs,100,56,,,United States,3
